5gram,count
"('NN', '.', 'PRP', 'VBP', 'DT')",0.0009967775147571303
"('IN', 'DT', 'JJ', 'NN', ',')",0.0009954913502219598
"('NN', 'NN', 'IN', 'DT', 'NN')",0.0009845589516730108
"('IN', 'DT', 'JJ', 'JJ', 'NN')",0.0009588356609696009
"('VBP', 'DT', 'JJ', 'NN', 'IN')",0.0009556202496316746
"('JJ', 'NN', 'IN', 'JJ', 'NNS')",0.0009485463446882369
"('NNS', 'IN', 'DT', 'NN', 'IN')",0.0009221799717172419
"('.', 'RB', ',', 'PRP', 'VBP')",0.000899029010084173
"('IN', 'DT', 'NN', 'IN', 'NN')",0.0008765211307186895
"('.', 'PRP', 'VBP', 'DT', 'JJ')",0.0008726626371131779
"('DT', 'JJ', 'NN', 'IN', 'NNS')",0.0008475824286773534
"('NN', '.', 'DT', 'NN', 'VBZ')",0.0008417946882690862
"('NN', 'IN', 'JJ', 'NNS', '.')",0.0008372931123959895
"('NNS', '.', 'PRP', 'VBP', 'DT')",0.0008340777010580633
"('NN', 'IN', 'JJ', 'NNS', 'IN')",0.0008270037961146256
"('VB', 'DT', 'JJ', 'NN', 'IN')",0.0008244314670442846
"('VBN', 'IN', 'DT', 'NN', 'IN')",0.0008218591379739436
"('JJ', 'NNS', 'IN', 'DT', 'JJ')",0.0007871326955243403
"('NN', 'IN', 'JJ', 'NN', 'NNS')",0.0007819880373836584
"('DT', 'NN', 'NN', 'IN', 'DT')",0.0007794157083133174
"('NN', 'NN', 'IN', 'DT', 'JJ')",0.0007749141324402207
"('.', 'DT', 'NN', 'VBZ', 'DT')",0.0007697694742995387
"('NNP', 'NNP', 'NNP', '(', 'NNP')",0.0007536924176099076
"('IN', 'DT', 'NN', 'NN', '.')",0.0007279691269064978
"('JJ', 'NNS', 'IN', 'JJ', 'NNS')",0.0007151074815547929
"('DT', 'JJ', 'NN', 'NN', '.')",0.0007118920702168666
"('NN', '.', 'DT', 'JJ', 'NN')",0.000709962823414111
"('NN', 'IN', 'DT', 'NN', '.')",0.0007073904943437699
"('JJ', 'NN', 'NN', 'IN', 'DT')",0.000697101178062406
"('NN', 'NN', '(', 'NNP', ')')",0.0006958150135272354
"('IN', 'DT', 'NN', 'IN', 'NNS')",0.0006861687795134568
"('JJ', 'NN', '.', 'PRP', 'VBP')",0.0006765225454996781
"('NN', 'VBZ', 'VBN', 'IN', 'DT')",0.0006694486405562404
"('JJ', 'NNS', 'IN', 'JJ', 'NN')",0.0006675193937534847
"('IN', 'DT', 'NN', 'NN', 'IN')",0.0006520854193314388
"('NNS', 'IN', 'DT', 'NN', 'NN')",0.0006507992547962684
"('DT', 'JJ', 'JJ', 'NN', 'NN')",0.0006495130902610979
"('DT', 'JJ', 'NN', 'NN', 'NN')",0.0006469407611907568
"('NN', 'IN', 'JJ', 'JJ', 'NNS')",0.0006405099385149044
"('NNS', '.', 'DT', 'NN', 'VBZ')",0.0006405099385149044
"('NN', 'VBZ', 'DT', 'NN', 'IN')",0.0006321498690362962
"('JJ', 'NNS', '.', 'PRP', 'VBP')",0.0006270052108956143
"('DT', 'JJ', 'JJ', 'NN', 'IN')",0.000626362128628029
"('NN', 'IN', 'JJ', 'NN', 'NN')",0.0006244328818252732
"('IN', 'VBG', 'DT', 'JJ', 'NN')",0.0006218605527549323
"('NN', 'NN', '.', 'PRP', 'VBP')",0.0006141435655439094
"('NN', 'TO', 'VB', 'DT', 'NN')",0.0006096419896708126
"('DT', 'JJ', 'NN', 'IN', 'VBG')",0.0006044973315301307
"('JJ', 'NNS', '.', 'IN', 'DT')",0.0005845617812349881
"('VB', 'DT', 'NN', 'IN', 'DT')",0.0005832756166998176
"('DT', 'NN', 'VBZ', 'DT', 'JJ')",0.0005768447940239651
"('JJ', 'NN', '(', 'NNP', ')')",0.0005614108196019192
"('JJ', 'NN', '.', 'IN', 'DT')",0.0005588384905315782
"('DT', 'NN', 'IN', 'NN', 'NN')",0.0005575523259964077
"('DT', 'JJ', 'NN', 'TO', 'VB')",0.0005524076678557258
"('IN', 'JJ', 'NNS', 'IN', 'DT')",0.0005472630097150439
"('NN', 'IN', 'DT', 'NN', 'VBZ')",0.0005401891047716062
"('VBZ', 'DT', 'NN', 'IN', 'DT')",0.0005350444466309241
"('IN', 'VBG', 'DT', 'NN', 'IN')",0.0005298997884902422
"('NNS', 'IN', 'JJ', 'NNS', '.')",0.0005292567062226569
"('VBG', 'DT', 'JJ', 'NN', 'IN')",0.0005228258835468045
"('VBP', 'DT', 'JJ', 'NN', 'NN')",0.0005228258835468045
