6gram,count
"('DT', 'NN', 'IN', 'JJ', 'NNS', 'IN')",0.00034652073567005993
"('DT', 'NN', 'VBZ', 'DT', 'JJ', 'NN')",0.00034652073567005993
"('NN', 'NN', '.', 'PRP', 'VBP', 'DT')",0.0003421619842779837
"('DT', 'JJ', 'JJ', 'NN', 'IN', 'DT')",0.00034107229642996466
"('NN', 'NN', '.', 'IN', 'DT', 'NN')",0.0003399826085819456
"('DT', 'NN', 'NN', 'IN', 'DT', 'NN')",0.0003356238571898694
"('NN', 'IN', 'DT', 'NN', 'IN', 'NN')",0.00033344448149383126
"('VB', 'DT', 'JJ', 'NN', 'IN', 'DT')",0.0003312651057977932
"('.', 'IN', 'DT', 'NN', 'PRP', 'VBP')",0.00032908573010175505
"('NNS', 'IN', 'DT', 'JJ', 'NN', '.')",0.00032581666655769786
"('IN', 'JJ', 'NNS', '.', 'PRP', 'VBP')",0.00032581666655769786
"('NN', 'NNS', 'IN', 'DT', 'JJ', 'NN')",0.0003225476030136407
"('NN', 'IN', 'DT', 'NN', 'NN', '.')",0.0003225476030136407
"('.', 'DT', 'NN', 'VBZ', 'DT', 'JJ')",0.0003192785394695835
"('DT', 'NN', 'IN', 'JJ', 'NN', 'NNS')",0.0003160094759255264
"('DT', 'JJ', 'NN', '.', 'PRP', 'VBP')",0.0003160094759255264
"('JJ', 'NN', 'NN', 'IN', 'DT', 'NN')",0.0003149197880775073
"('NN', 'NN', 'IN', 'DT', 'NN', 'IN')",0.0003127404123814692
"('DT', 'JJ', 'NN', 'IN', 'NN', 'NN')",0.000308381660989393
"('VBN', 'IN', 'DT', 'JJ', 'NN', 'NN')",0.00030184353390127865
"('NN', 'IN', 'DT', 'NN', 'NN', 'IN')",0.00029748478250920244
"('JJ', 'NN', 'IN', 'JJ', 'NNS', '.')",0.00029748478250920244
"('DT', 'NN', 'NN', 'IN', 'DT', 'JJ')",0.0002953054068131643
"('IN', 'DT', 'JJ', 'NN', '.', 'DT')",0.0002931260311171262
"('NN', 'IN', 'VBG', 'DT', 'JJ', 'NN')",0.0002920363432691071
"('IN', 'DT', 'JJ', 'NN', '.', 'PRP')",0.00029094665542108805
"('VBZ', 'VBN', 'IN', 'DT', 'JJ', 'NN')",0.00029094665542108805
"('JJ', 'NN', 'NN', 'IN', 'DT', 'JJ')",0.0002876775918770309
"('NN', 'TO', 'VB', 'DT', 'JJ', 'NN')",0.0002876775918770309
"('NNS', '.', 'RB', ',', 'PRP', 'VBP')",0.0002876775918770309
"('PRP', 'VBP', 'DT', 'NN', 'IN', 'VBG')",0.00028222915263693564
"('IN', 'VBG', 'DT', 'JJ', 'NN', 'IN')",0.00028222915263693564
"('NN', 'VBZ', 'VBN', 'IN', 'DT', 'NN')",0.00027896008909287845
"('IN', 'DT', 'NN', 'NN', 'IN', 'DT')",0.00027896008909287845
"('PRP', 'VBP', 'DT', 'NN', 'IN', 'JJ')",0.00027896008909287845
