5gram,count
"(',', 'PRP', 'VBP', 'DT', 'NN')",0.0006072268548214667
"('NNS', 'IN', 'JJ', 'NNS', '.')",0.0005986743639084883
"('NN', 'IN', 'JJ', 'NN', 'NN')",0.00059012187299551
"('DT', 'JJ', 'JJ', 'NN', 'NN')",0.00059012187299551
"('IN', 'DT', 'JJ', 'NN', 'VBZ')",0.0005815693820825315
"('JJ', 'NN', 'NN', 'IN', 'DT')",0.0005815693820825315
"('NN', 'NNS', 'IN', 'DT', 'NN')",0.0005815693820825315
"('NNS', 'IN', 'JJ', 'NNS', 'IN')",0.0005730168911695532
"('DT', 'JJ', 'NNS', 'IN', 'DT')",0.0005730168911695532
"('JJ', 'NN', '.', 'PRP', 'VBP')",0.0005730168911695532
"('NN', '.', 'DT', 'NN', 'IN')",0.0005644644002565747
"('JJ', 'NNS', '.', 'DT', 'NN')",0.0005644644002565747
"('NN', '.', 'PRP', 'VBP', 'IN')",0.0005644644002565747
"('NN', 'NN', '(', 'NNP', ')')",0.0005644644002565747
"('DT', 'NN', 'IN', 'NN', 'IN')",0.0005644644002565747
"('NN', 'IN', 'DT', 'JJ', 'NNS')",0.0005559119093435963
"('NN', 'IN', 'JJ', 'NN', 'IN')",0.0005559119093435963
"('.', 'IN', 'DT', 'JJ', 'NN')",0.0005559119093435963
"('NN', 'IN', 'DT', 'NN', 'VBZ')",0.0005473594184306179
